teacher_policy,split,episode_id,step_id,selected_action_id,selected_action_name,teacher_score,teacher_margin,predicted_delay,predicted_energy,predicted_reward,deadline_met,semantic_target,semantic_match,priority_score,semantic_confidence,state_snr_norm,state_task_size_norm,state_cpu_cycles_norm,state_battery_norm,state_edge_load_norm,state_edge_energy_norm,prior_local,prior_edge_25,prior_edge_50,prior_edge_75,prior_edge_full,prior_cloud
teacher_balanced_semantic,val,48,9,5,cloud,1.130861,0.181505,1.528949,0.001221,-58.272276,0,local,0,0.951166,0.516148,1.0,0.052113,0.713253,0.999398,0.060209,0.999674,0.59679,0.080642,0.080642,0.080642,0.080642,0.080642
teacher_balanced_semantic,val,48,10,2,edge_50,0.147281,-0.054025,1.271014,0.126222,59.617859,1,cloud,0,0.531681,0.823357,1.0,0.175013,0.248503,0.999348,0.049372,0.999674,0.029441,0.029441,0.029441,0.029441,0.029441,0.852797
teacher_balanced_semantic,val,48,11,5,cloud,0.399944,0.45598,0.95857,0.019582,35.682802,1,cloud,1,0.704799,0.783362,1.0,0.842818,0.409703,0.999285,0.100485,0.999575,0.036106,0.036106,0.036106,0.036106,0.036106,0.819469
teacher_balanced_semantic,val,48,12,5,cloud,0.481706,0.601516,1.622481,0.016033,11.382565,1,cloud,1,0.118156,0.723716,1.0,0.704018,0.745208,0.999233,0.082398,0.999575,0.046047,0.046047,0.046047,0.046047,0.046047,0.769763
teacher_balanced_semantic,val,48,13,0,local,0.114979,0.0,1.739372,0.173937,59.892968,1,local,1,0.170768,0.782595,1.0,0.183299,0.173937,0.999181,0.067566,0.999575,0.818829,0.036234,0.036234,0.036234,0.036234,0.036234
teacher_balanced_semantic,val,48,14,3,edge_75,-0.291387,0.058065,0.687994,0.0541,105.647307,1,edge,1,0.634463,0.646309,1.0,0.743395,0.166131,0.999114,0.055404,0.999575,0.058948,0.155895,0.220526,0.252841,0.252841,0.058948
teacher_balanced_semantic,val,48,15,5,cloud,0.247755,0.0,0.400387,0.013699,55.894486,1,cloud,1,0.660854,0.637468,1.0,0.586308,0.136494,0.999058,0.105431,0.999475,0.060422,0.060422,0.060422,0.060422,0.060422,0.69789
teacher_balanced_semantic,val,48,16,2,edge_50,0.242965,-0.079906,1.13563,0.112496,60.154579,1,cloud,0,0.148044,0.728502,1.0,0.152545,0.221516,0.999007,0.086454,0.999475,0.04525,0.04525,0.04525,0.04525,0.04525,0.773751
teacher_balanced_semantic,val,48,17,3,edge_75,0.270443,0.133438,2.513114,0.17438,12.362306,1,local,0,0.616224,0.860338,1.0,0.624371,0.65442,0.998946,0.130892,0.999387,0.883615,0.023277,0.023277,0.023277,0.023277,0.023277
teacher_balanced_semantic,val,48,18,3,edge_75,0.176461,0.111354,1.455028,0.104997,55.057672,1,local,0,0.951975,0.901882,1.0,0.602757,0.376301,0.998878,0.167331,0.998994,0.918235,0.016353,0.016353,0.016353,0.016353,0.016353
teacher_balanced_semantic,val,48,19,2,edge_50,-0.166016,0.0,1.320293,0.133897,86.179693,1,edge,1,0.499971,0.728907,1.0,0.414095,0.257402,0.998818,0.197212,0.998768,0.045182,0.154518,0.227409,0.263854,0.263854,0.045182
teacher_balanced_semantic,val,48,20,5,cloud,0.850332,0.273363,0.843796,0.005129,-15.15886,0,cloud,1,0.735942,0.575444,1.0,0.214297,0.366769,0.998754,0.221714,0.998665,0.070759,0.070759,0.070759,0.070759,0.070759,0.646203
teacher_balanced_semantic,val,48,21,3,edge_75,-0.254474,0.068048,0.873629,0.067032,110.174392,1,edge,1,0.583914,0.759618,1.0,0.731282,0.215366,0.998704,0.181805,0.998665,0.040064,0.154006,0.229968,0.267949,0.267949,0.040064
teacher_balanced_semantic,val,48,22,3,edge_75,-0.262704,0.082392,1.199408,0.088823,87.992371,1,edge,1,0.792861,0.635152,1.0,0.685751,0.307091,0.998647,0.20908,0.998536,0.060808,0.156081,0.219596,0.251354,0.251354,0.060808
teacher_balanced_semantic,val,48,23,5,cloud,0.178858,0.056194,1.292845,0.004184,33.114178,1,cloud,1,0.637168,0.58031,1.0,0.164124,0.592239,0.998588,0.231446,0.998352,0.069948,0.069948,0.069948,0.069948,0.069948,0.650259
teacher_balanced_semantic,val,48,24,0,local,0.887683,-0.566908,5.453902,0.54539,-129.838558,0,local,1,0.556805,0.691923,1.0,0.148558,0.54539,0.998538,0.189786,0.998352,0.743269,0.051346,0.051346,0.051346,0.051346,0.051346
teacher_balanced_semantic,val,48,25,0,local,0.154615,0.0,2.185551,0.218555,43.6535,1,local,1,0.270317,0.733096,1.0,0.086843,0.218555,0.998433,0.155624,0.998352,0.77758,0.044484,0.044484,0.044484,0.044484,0.044484
teacher_balanced_semantic,val,48,26,3,edge_75,0.823192,0.265109,2.458779,0.172489,-16.899128,0,edge,1,0.817984,0.900629,1.0,0.663175,0.638627,0.998361,0.127612,0.998352,0.016562,0.151656,0.241719,0.286751,0.286751,0.016562
teacher_balanced_semantic,val,48,27,5,cloud,0.139475,0.0,0.559976,0.019145,49.057699,1,cloud,1,0.65192,0.611363,1.0,0.792126,0.210843,0.998294,0.164642,0.997969,0.064773,0.064773,0.064773,0.064773,0.064773,0.676136
teacher_balanced_semantic,val,48,28,3,edge_75,0.855205,0.240779,3.732111,0.253744,-91.41186,0,edge,1,0.955338,0.53142,1.0,0.443391,0.981771,0.998242,0.135006,0.997969,0.078097,0.15781,0.210952,0.237523,0.237523,0.078097
teacher_balanced_semantic,val,48,29,3,edge_75,0.179753,0.120085,2.757142,0.197326,13.666096,1,local,0,0.863397,0.630822,1.0,0.980231,0.717811,0.998167,0.170705,0.99738,0.692351,0.06153,0.06153,0.06153,0.06153,0.06153
teacher_balanced_semantic,val,48,30,3,edge_75,0.108654,0.356444,3.121043,0.211387,6.117138,1,edge,1,0.267093,0.579975,1.0,0.263146,0.82554,0.998097,0.199978,0.996949,0.070004,0.157,0.214998,0.243997,0.243997,0.070004
teacher_balanced_semantic,val,48,31,2,edge_50,0.158787,-0.055793,0.980387,0.097855,67.844952,1,cloud,0,0.490397,0.943125,1.0,0.207605,0.190247,0.998026,0.223982,0.996454,0.009479,0.009479,0.009479,0.009479,0.009479,0.952604
teacher_balanced_semantic,val,48,32,2,edge_50,-0.325893,0.0,0.619694,0.065967,125.883801,1,edge,1,0.982589,0.888197,1.0,0.45598,0.120115,0.997966,0.243665,0.996378,0.018634,0.151863,0.240683,0.285093,0.285093,0.018634
teacher_balanced_semantic,val,48,33,5,cloud,0.171375,0.048305,1.37457,0.008797,25.111087,1,cloud,1,0.485234,0.537024,1.0,0.338953,0.628488,0.997909,0.259806,0.996329,0.077163,0.077163,0.077163,0.077163,0.077163,0.614187
teacher_balanced_semantic,val,48,34,0,local,0.029114,0.026053,0.28051,0.028051,112.171147,1,local,1,0.20479,0.739467,1.0,0.430684,0.028051,0.997859,0.213041,0.996329,0.782889,0.043422,0.043422,0.043422,0.043422,0.043422
teacher_balanced_semantic,val,48,35,5,cloud,2.103886,0.498734,1.860953,0.023432,-85.132374,0,edge,0,0.883345,0.595164,1.0,0.876249,0.857045,0.997806,0.174693,0.996329,0.067473,0.156747,0.216264,0.246022,0.246022,0.067473
teacher_balanced_semantic,val,48,36,5,cloud,0.271526,0.100262,1.616962,0.007258,20.064568,1,cloud,1,0.975411,0.570978,1.0,0.290903,0.751223,0.997753,0.143248,0.996329,0.071504,0.071504,0.071504,0.071504,0.071504,0.642482
teacher_balanced_semantic,val,48,37,5,cloud,0.255766,0.093618,1.568879,0.00603,33.757382,1,cloud,1,0.945992,0.945991,1.0,0.239788,0.72841,0.997703,0.117464,0.996329,0.009001,0.009001,0.009001,0.009001,0.009001,0.954993
teacher_balanced_semantic,val,48,38,5,cloud,0.236883,0.070305,1.339598,0.019163,16.542617,1,cloud,1,0.357275,0.506096,1.0,0.730848,0.600636,0.997652,0.09632,0.996329,0.082317,0.082317,0.082317,0.082317,0.082317,0.588413
teacher_balanced_semantic,val,48,39,3,edge_75,0.352074,0.103601,3.793932,0.26,-34.81347,1,local,0,0.612401,0.744953,1.0,0.538581,0.996357,0.9976,0.078983,0.996329,0.787461,0.042508,0.042508,0.042508,0.042508,0.042508
teacher_balanced_semantic,val,48,40,5,cloud,0.10553,-0.053116,0.419067,0.021663,57.562508,1,cloud,1,0.860166,0.548656,1.0,0.818661,0.137871,0.997524,0.124766,0.995732,0.075224,0.075224,0.075224,0.075224,0.075224,0.62388
teacher_balanced_semantic,val,48,41,1,edge_25,0.463282,-0.175427,2.818149,0.281097,-4.808828,1,local,0,0.683259,0.762722,1.0,0.38291,0.371399,0.997472,0.102308,0.995732,0.802269,0.039546,0.039546,0.039546,0.039546,0.039546
teacher_balanced_semantic,val,48,42,3,edge_75,0.382714,0.117906,1.49181,0.104597,54.198943,1,local,0,0.995515,0.642386,1.0,0.428509,0.384322,0.997394,0.143892,0.995657,0.701988,0.059602,0.059602,0.059602,0.059602,0.059602
teacher_balanced_semantic,val,48,43,4,edge_100,1.152469,-0.411781,3.121417,0.022818,-5.627211,0,edge,1,0.195634,0.762736,1.0,0.816386,0.612263,0.997333,0.177992,0.995427,0.039544,0.153954,0.230228,0.268365,0.268365,0.039544
teacher_balanced_semantic,val,48,44,2,edge_50,-0.302328,0.0,0.449433,0.049502,112.416356,1,edge,1,0.67158,0.629643,1.0,0.646646,0.0823,0.997281,0.245953,0.994937,0.061726,0.156173,0.219137,0.250619,0.250619,0.061726
teacher_balanced_semantic,val,48,45,5,cloud,0.545119,0.289968,1.092116,0.005341,29.320042,1,local,0,0.643979,0.524918,1.0,0.204136,0.490717,0.997226,0.261682,0.994904,0.604099,0.07918,0.07918,0.07918,0.07918,0.07918
teacher_balanced_semantic,val,48,46,3,edge_75,0.442806,0.056689,3.587378,0.239003,-49.907647,0,edge,1,0.650691,0.803993,1.0,0.092717,0.948467,0.997176,0.214579,0.994904,0.032668,0.153267,0.233666,0.273866,0.273866,0.032668
teacher_balanced_semantic,val,48,47,4,edge_100,2.24082,-0.74215,5.045296,0.026125,-113.190674,0,edge,1,0.755082,0.932455,1.0,0.91308,0.995581,0.997102,0.235955,0.994335,0.011258,0.151126,0.244371,0.290994,0.290994,0.011258
teacher_balanced_semantic,val,48,48,3,edge_75,0.176267,0.107113,2.089944,0.152437,29.217537,1,local,0,0.653267,0.908778,1.0,0.863908,0.536243,0.997049,0.293483,0.993538,0.923982,0.015204,0.015204,0.015204,0.015204,0.015204
teacher_balanced_semantic,val,48,49,2,edge_50,-0.278986,0.0,0.258507,0.028726,129.400947,1,edge,1,0.567489,0.839781,1.0,0.456246,0.044876,0.996984,0.300656,0.993217,0.026703,0.15267,0.236648,0.278637,0.278637,0.026703
teacher_balanced_semantic,val,49,0,5,cloud,1.547944,0.823375,1.509272,0.00764,-45.343573,0,cloud,1,0.816111,0.66182,1.0,0.291302,0.696996,1.0,0.0,1.0,0.056363,0.056363,0.056363,0.056363,0.056363,0.718183
teacher_balanced_semantic,val,49,1,5,cloud,0.499393,0.227478,2.100482,0.024575,-21.199511,1,local,0,0.404093,0.638531,1.0,0.978443,0.975665,0.999949,0.0,1.0,0.698776,0.060245,0.060245,0.060245,0.060245,0.060245
teacher_balanced_semantic,val,49,2,0,local,0.053107,0.0,0.656467,0.065647,99.690829,1,local,1,0.995669,0.685718,1.0,0.172834,0.065647,0.999897,0.0,1.0,0.738099,0.05238,0.05238,0.05238,0.05238,0.05238
teacher_balanced_semantic,val,49,3,5,cloud,0.25892,0.13311,1.891494,0.003788,19.210323,1,cloud,1,0.575353,0.845194,1.0,0.140543,0.891959,0.99984,0.0,1.0,0.025801,0.025801,0.025801,0.025801,0.025801,0.870995
teacher_balanced_semantic,val,49,4,3,edge_75,-0.132173,0.108486,1.735468,0.126828,61.555925,1,edge,1,0.504499,0.503295,1.0,0.839362,0.443085,0.99979,0.0,1.0,0.082784,0.158278,0.208608,0.233773,0.233773,0.082784
teacher_balanced_semantic,val,49,5,3,edge_75,-0.015404,0.451458,2.716444,0.185671,24.306785,1,edge,1,0.636743,0.602029,1.0,0.322914,0.716505,0.999727,0.06,0.999734,0.066328,0.156633,0.216836,0.246937,0.246937,0.066328
teacher_balanced_semantic,val,49,6,2,edge_50,-0.236041,0.0,0.14246,0.017193,127.736464,1,edge,1,0.329519,0.866417,1.0,0.485353,0.021551,0.999658,0.1092,0.999304,0.022264,0.152226,0.238868,0.282189,0.282189,0.022264
teacher_balanced_semantic,val,49,7,2,edge_50,-0.114267,0.0,1.698955,0.17193,62.665102,1,edge,1,0.855975,0.507025,1.0,0.269356,0.336714,0.999607,0.149544,0.999296,0.082163,0.158216,0.208919,0.23427,0.23427,0.082163
teacher_balanced_semantic,val,49,8,5,cloud,0.429483,0.588344,1.705192,0.001439,14.164629,1,cloud,1,0.620507,0.544489,1.0,0.053428,0.801157,0.999539,0.182626,0.999161,0.075919,0.075919,0.075919,0.075919,0.075919,0.620407
teacher_balanced_semantic,val,49,9,3,edge_75,0.007342,0.134519,2.597741,0.180467,26.200246,1,edge,1,0.197297,0.560545,1.0,0.554276,0.677145,0.999489,0.149753,0.999161,0.073242,0.157324,0.213379,0.241406,0.241406,0.073242
teacher_balanced_semantic,val,49,10,4,edge_100,0.492507,-0.101864,2.812667,0.000663,2.435318,1,local,0,0.521526,0.726688,1.0,0.025005,0.560483,0.999421,0.182798,0.998755,0.77224,0.045552,0.045552,0.045552,0.045552,0.045552
teacher_balanced_semantic,val,49,11,1,edge_25,0.472913,-0.171005,4.212188,0.421333,-54.502069,1,local,0,0.147025,0.711525,1.0,0.524473,0.556893,0.999371,0.249894,0.998306,0.759605,0.048079,0.048079,0.048079,0.048079,0.048079
teacher_balanced_semantic,val,49,12,4,edge_100,0.617829,-0.176398,4.840661,0.025073,-84.43656,0,edge,1,0.419732,0.759179,1.0,0.915779,0.955071,0.999279,0.264913,0.998195,0.040137,0.154014,0.229932,0.267891,0.267891,0.040137
teacher_balanced_semantic,val,49,13,5,cloud,1.057561,0.102405,1.936519,0.019102,-56.692033,0,local,0,0.583159,0.580414,1.0,0.683081,0.899158,0.999226,0.317229,0.997431,0.650345,0.069931,0.069931,0.069931,0.069931,0.069931
teacher_balanced_semantic,val,49,14,3,edge_75,0.045107,0.424433,2.863592,0.198141,17.997622,1,edge,1,0.513902,0.639566,1.0,0.570422,0.747969,0.999174,0.260128,0.997431,0.060072,0.156007,0.219964,0.251942,0.251942,0.060072
teacher_balanced_semantic,val,49,15,5,cloud,0.177961,0.0,0.69245,0.022195,46.052866,1,cloud,1,0.307705,0.75086,1.0,0.821839,0.27403,0.999104,0.273305,0.996982,0.041523,0.041523,0.041523,0.041523,0.041523,0.792383
teacher_balanced_semantic,val,49,16,3,edge_75,0.987269,0.16008,3.155901,0.216831,-30.360614,0,edge,1,0.649248,0.912186,1.0,0.486434,0.826926,0.999052,0.22411,0.996982,0.014636,0.151464,0.242682,0.288291,0.288291,0.014636
teacher_balanced_semantic,val,49,17,5,cloud,0.843153,0.148956,0.601209,0.020505,-17.025908,0,cloud,1,0.745434,0.568131,1.0,0.743458,0.230099,0.998981,0.24377,0.996486,0.071978,0.071978,0.071978,0.071978,0.071978,0.640109
teacher_balanced_semantic,val,49,18,4,edge_100,2.307285,-0.666095,4.748951,0.016561,-66.595533,0,edge,1,0.110584,0.580653,1.0,0.566291,0.940623,0.998929,0.199891,0.996486,0.069891,0.156989,0.215054,0.244087,0.244087,0.069891
teacher_balanced_semantic,val,49,19,5,cloud,1.286407,0.291443,2.037713,0.021013,-54.208197,0,local,0,0.402373,0.806421,1.0,0.718232,0.947843,0.998877,0.263911,0.995733,0.838684,0.032263,0.032263,0.032263,0.032263,0.032263
teacher_balanced_semantic,val,49,20,5,cloud,1.3588,0.317351,1.352544,0.014197,-42.551463,0,local,0,0.611288,0.862295,1.0,0.49707,0.612075,0.998825,0.216407,0.995733,0.885246,0.022951,0.022951,0.022951,0.022951,0.022951
teacher_balanced_semantic,val,49,21,5,cloud,1.187633,0.098663,0.767293,0.015843,-34.929123,0,local,0,0.865438,0.518539,1.0,0.588768,0.317803,0.998774,0.177454,0.995733,0.598783,0.080243,0.080243,0.080243,0.080243,0.080243
teacher_balanced_semantic,val,49,22,3,edge_75,0.359164,0.082448,2.599097,0.178761,14.278585,1,local,0,0.156246,0.520884,1.0,0.409553,0.679503,0.998722,0.145512,0.995733,0.600736,0.079853,0.079853,0.079853,0.079853,0.079853
teacher_balanced_semantic,val,49,23,3,edge_75,-0.165415,0.090416,1.295451,0.101905,78.117546,1,edge,1,0.370968,0.608446,1.0,0.944243,0.327002,0.998654,0.17932,0.995326,0.065259,0.156526,0.21737,0.247793,0.247793,0.065259
teacher_balanced_semantic,val,49,24,4,edge_100,0.582007,-0.169196,4.876304,0.018166,-122.587125,0,edge,1,0.939781,0.787066,1.0,0.617409,0.96538,0.998594,0.207042,0.995129,0.035489,0.153549,0.232256,0.271609,0.271609,0.035489
teacher_balanced_semantic,val,49,25,1,edge_25,0.119915,-0.142878,0.654781,0.063455,88.955059,1,edge,1,0.29159,0.548226,1.0,0.085811,0.083742,0.998542,0.269775,0.994357,0.075296,0.15753,0.212352,0.239763,0.239763,0.075296
teacher_balanced_semantic,val,49,26,2,edge_50,0.30519,-0.096416,1.852842,0.184844,32.952831,1,cloud,0,0.165951,0.823347,1.0,0.172683,0.364878,0.998486,0.281215,0.99434,0.029442,0.029442,0.029442,0.029442,0.029442,0.852789
teacher_balanced_semantic,val,49,27,1,edge_25,0.000904,-0.135699,1.479542,0.14556,65.00197,1,edge,1,0.759536,0.648341,1.0,0.019229,0.193888,0.998417,0.290597,0.994195,0.05861,0.155861,0.220695,0.253112,0.253112,0.05861
teacher_balanced_semantic,val,49,28,3,edge_75,1.717376,0.0,3.708361,0.250276,-76.37601,0,edge,1,0.778779,0.648428,1.0,0.280799,0.977598,0.998353,0.298289,0.994156,0.058595,0.15586,0.220702,0.253124,0.253124,0.058595
teacher_balanced_semantic,val,49,29,5,cloud,0.370394,0.502766,1.565311,0.018844,8.186591,1,cloud,1,0.256523,0.680649,1.0,0.6825,0.713811,0.998278,0.304597,0.993569,0.053225,0.053225,0.053225,0.053225,0.053225,0.733874
teacher_balanced_semantic,val,49,30,0,local,0.8148,-0.533391,5.018084,0.501808,-84.485689,0,local,1,0.146936,0.584564,1.0,0.339349,0.501808,0.998226,0.24977,0.993569,0.653804,0.069239,0.069239,0.069239,0.069239,0.069239
teacher_balanced_semantic,val,49,31,4,edge_100,0.24173,-0.162172,3.637132,0.023485,-17.135272,1,edge,1,0.61685,0.697051,1.0,0.772675,0.7152,0.998125,0.204811,0.993569,0.050492,0.155049,0.224754,0.259607,0.259607,0.050492
teacher_balanced_semantic,val,49,32,2,edge_50,0.05607,0.0,1.267416,0.130827,71.238102,1,edge,1,0.144733,0.546564,1.0,0.525401,0.246382,0.998073,0.267945,0.992997,0.075573,0.157557,0.212214,0.239542,0.239542,0.075573
teacher_balanced_semantic,val,49,33,3,edge_75,-0.190191,0.104621,2.445764,0.170974,40.6616,1,edge,1,0.839398,0.65,1.0,0.525569,0.636401,0.99801,0.279715,0.992898,0.058333,0.155833,0.220833,0.253333,0.253333,0.058333
teacher_balanced_semantic,val,49,34,3,edge_75,-0.232857,0.060429,0.525321,0.046766,121.086895,1,edge,1,0.450052,0.79561,1.0,0.697796,0.125487,0.997943,0.289366,0.992517,0.034065,0.153407,0.232968,0.272748,0.272748,0.034065
teacher_balanced_semantic,val,49,35,5,cloud,1.18627,0.160724,1.158014,0.017483,-26.695701,0,local,0,0.561392,0.676718,1.0,0.595843,0.511524,0.997888,0.29728,0.992441,0.730598,0.05388,0.05388,0.05388,0.05388,0.05388
teacher_balanced_semantic,val,49,36,3,edge_75,0.323149,0.130061,2.603392,0.186993,6.227437,1,local,0,0.429625,0.92515,1.0,0.839015,0.673115,0.997836,0.24377,0.992441,0.937625,0.012475,0.012475,0.012475,0.012475,0.012475
teacher_balanced_semantic,val,49,37,3,edge_75,0.295103,0.125197,2.60932,0.175163,17.988802,1,local,0,0.954323,0.595678,1.0,0.099239,0.691387,0.997768,0.259891,0.992037,0.663065,0.067387,0.067387,0.067387,0.067387,0.067387
teacher_balanced_semantic,val,49,38,3,edge_75,-0.175715,0.082167,1.424001,0.108836,87.904064,1,edge,1,0.299575,0.869791,1.0,0.768041,0.363375,0.9977,0.273111,0.991623,0.021702,0.15217,0.239149,0.282639,0.282639,0.021702
teacher_balanced_semantic,val,49,39,5,cloud,0.323805,0.483316,1.006809,0.003538,46.542114,1,cloud,1,0.503522,0.703319,1.0,0.117056,0.449867,0.99764,0.283951,0.991405,0.049447,0.049447,0.049447,0.049447,0.049447,0.752766
teacher_balanced_semantic,val,49,40,3,edge_75,0.673977,0.00319,2.710177,0.187236,-47.584383,0,edge,1,0.873784,0.57807,1.0,0.471269,0.708086,0.997589,0.23284,0.991405,0.070322,0.157032,0.214839,0.243743,0.243743,0.070322
teacher_balanced_semantic,val,49,41,5,cloud,0.105108,-0.045718,0.454703,0.025768,62.343167,1,cloud,1,0.651838,0.925656,1.0,0.888838,0.151584,0.99752,0.250929,0.99098,0.012391,0.012391,0.012391,0.012391,0.012391,0.938047
teacher_balanced_semantic,val,49,42,2,edge_50,-0.034931,0.0,2.207097,0.220194,40.386247,1,edge,1,0.421074,0.612437,1.0,0.157807,0.435788,0.997468,0.205761,0.99098,0.064594,0.156459,0.217703,0.248325,0.248325,0.064594
teacher_balanced_semantic,val,49,43,4,edge_100,0.608425,-0.169628,5.00966,0.024276,-93.07532,0,edge,1,0.461358,0.776324,1.0,0.812757,0.989334,0.997395,0.228724,0.990805,0.037279,0.153728,0.23136,0.270177,0.270177,0.037279
teacher_balanced_semantic,val,49,44,0,local,0.32643,-0.13185,2.550187,0.255019,19.815509,1,local,1,0.153379,0.685084,1.0,0.443273,0.255019,0.997343,0.287554,0.990014,0.73757,0.052486,0.052486,0.052486,0.052486,0.052486
teacher_balanced_semantic,val,49,45,5,cloud,1.2051,0.30241,2.095156,0.00411,-19.776471,0,local,0,0.141667,0.681394,1.0,0.14054,0.993468,0.997268,0.235794,0.990014,0.734495,0.053101,0.053101,0.053101,0.053101,0.053101
teacher_balanced_semantic,val,49,46,5,cloud,0.198954,0.041355,1.660744,0.022996,17.213689,1,cloud,1,0.45717,0.855892,1.0,0.706667,0.757376,0.997217,0.193351,0.990014,0.024018,0.024018,0.024018,0.024018,0.024018,0.87991
teacher_balanced_semantic,val,49,47,5,cloud,1.38585,0.329378,1.614408,0.019801,-58.484873,0,local,0,0.760495,0.597215,1.0,0.665435,0.737403,0.997165,0.158548,0.990014,0.664346,0.067131,0.067131,0.067131,0.067131,0.067131
teacher_balanced_semantic,val,49,48,5,cloud,0.611422,0.332729,1.835546,0.013775,-11.184171,1,local,0,0.735883,0.94044,1.0,0.444445,0.853997,0.997113,0.130009,0.990014,0.950366,0.009927,0.009927,0.009927,0.009927,0.009927
teacher_balanced_semantic,val,49,49,5,cloud,0.650977,0.377882,2.008304,0.014507,-18.410887,1,local,0,0.553317,0.892729,1.0,0.460646,0.939645,0.997062,0.106608,0.990014,0.910608,0.017878,0.017878,0.017878,0.017878,0.017878
teacher_balanced_semantic,val,50,0,4,edge_100,0.915386,-0.32229,3.684916,0.039547,-75.939531,0,edge,1,0.744145,0.630469,1.0,0.928494,0.719165,1.0,0.0,1.0,0.061589,0.156159,0.219206,0.250729,0.250729,0.061589
teacher_balanced_semantic,val,50,1,2,edge_50,0.251673,-0.095297,2.512364,0.250657,22.483075,1,cloud,0,0.922457,0.611902,1.0,0.105985,0.497049,0.999946,0.1,0.999425,0.064683,0.064683,0.064683,0.064683,0.064683,0.676585
teacher_balanced_semantic,val,50,2,5,cloud,0.286958,0.139319,2.124121,0.013534,7.934306,1,cloud,1,0.573937,0.913448,1.0,0.33475,0.998526,0.999871,0.142,0.999226,0.014425,0.014425,0.014425,0.014425,0.014425,0.927873
teacher_balanced_semantic,val,50,3,4,edge_100,0.527226,-0.119774,2.636946,0.003772,13.305226,1,local,0,0.454663,0.687241,1.0,0.091051,0.524003,0.99982,0.11644,0.999226,0.739367,0.052127,0.052127,0.052127,0.052127,0.052127
teacher_balanced_semantic,val,50,4,4,edge_100,0.764514,-0.244249,4.995812,0.026271,-126.175713,0,edge,1,0.782547,0.52274,1.0,0.617293,0.98709,0.99977,0.195481,0.998807,0.079543,0.157954,0.210228,0.236365,0.236365,0.079543
teacher_balanced_semantic,val,50,5,5,cloud,0.647824,0.391807,1.558855,0.010839,0.264876,1,local,0,0.371396,0.896211,1.0,0.280761,0.718589,0.999717,0.260294,0.998017,0.913509,0.017298,0.017298,0.017298,0.017298,0.017298
teacher_balanced_semantic,val,50,6,0,local,0.250167,-0.141594,2.54631,0.254631,26.242469,1,local,1,0.858905,0.646417,1.0,0.451158,0.254631,0.999666,0.213441,0.998017,0.705347,0.058931,0.058931,0.058931,0.058931,0.058931
teacher_balanced_semantic,val,50,7,5,cloud,0.402294,0.537832,2.065832,0.009842,6.652501,1,cloud,1,0.858694,0.715327,1.0,0.26775,0.973073,0.999591,0.175022,0.998017,0.047445,0.047445,0.047445,0.047445,0.047445,0.762773
teacher_balanced_semantic,val,50,8,5,cloud,0.181692,0.045837,1.030129,0.021359,29.970676,1,cloud,1,0.193711,0.571661,1.0,0.539377,0.443705,0.99954,0.143518,0.998017,0.07139,0.07139,0.07139,0.07139,0.07139,0.643051
teacher_balanced_semantic,val,50,9,3,edge_75,-0.206567,0.103797,2.16015,0.151729,63.72774,1,edge,1,0.972355,0.710428,1.0,0.37197,0.561309,0.999488,0.117685,0.998017,0.048262,0.154826,0.225869,0.26139,0.26139,0.048262
teacher_balanced_semantic,val,50,10,5,cloud,0.17399,0.039294,1.494907,0.011415,23.991051,1,cloud,1,0.687506,0.507254,1.0,0.29547,0.686039,0.999422,0.156501,0.99768,0.082124,0.082124,0.082124,0.082124,0.082124,0.589378
teacher_balanced_semantic,val,50,11,5,cloud,0.409215,0.498238,1.447819,0.025933,23.389059,1,cloud,1,0.707723,0.859637,1.0,0.620981,0.647976,0.999371,0.128331,0.99768,0.023394,0.023394,0.023394,0.023394,0.023394,0.883031
teacher_balanced_semantic,val,50,12,1,edge_25,-0.070765,-0.112116,1.047442,0.102985,96.400964,1,edge,1,0.807084,0.898779,1.0,0.09503,0.136072,0.999319,0.105232,0.99768,0.01687,0.151687,0.241565,0.286504,0.286504,0.01687
teacher_balanced_semantic,val,50,13,2,edge_50,0.007802,0.0,0.845655,0.086465,100.10286,1,edge,1,0.295834,0.84881,1.0,0.243959,0.163155,0.999259,0.14629,0.997653,0.025198,0.15252,0.237401,0.279841,0.279841,0.025198
teacher_balanced_semantic,val,50,14,3,edge_75,0.297548,0.133116,1.772822,0.133287,45.707992,1,local,0,0.637594,0.65264,1.0,0.694214,0.451497,0.9992,0.179958,0.997588,0.710533,0.057893,0.057893,0.057893,0.057893,0.057893
teacher_balanced_semantic,val,50,15,5,cloud,0.391954,0.513612,0.697725,0.002609,49.680323,1,cloud,1,0.387657,0.632645,1.0,0.068535,0.296253,0.999137,0.207565,0.997317,0.061226,0.061226,0.061226,0.061226,0.061226,0.693871
teacher_balanced_semantic,val,50,16,5,cloud,0.633232,0.343948,1.866408,0.015414,-3.854536,1,local,0,0.873821,0.691794,1.0,0.403402,0.86779,0.999086,0.170204,0.997317,0.743161,0.051368,0.051368,0.051368,0.051368,0.051368
teacher_balanced_semantic,val,50,17,2,edge_50,-0.123295,0.0,0.511434,0.052997,111.740702,1,edge,1,0.152671,0.871752,1.0,0.265444,0.096225,0.999035,0.139567,0.997317,0.021375,0.152137,0.239313,0.2829,0.2829,0.021375
