task_id,device_id,arrival_time,deadline,data_size,cpu_cycles,priority,location_x,location_y,raw_location_x,raw_location_y,server_id,server_cpu_utilization,server_mem_utilization,execution_time_s,alibaba_duration_s,difficulty_score,reference_best_case_delay_s,deadline_window_proxy_s,edge_execution_anchor_s,target_edge_service_s,task_name,job_name,task_type_raw,service_class,field_source_arrival_time,field_source_location,field_source_execution_time,field_source_server_context,field_source_workload,field_proxy_deadline,field_proxy_data_size,field_proxy_cpu_cycles,field_proxy_priority,fusion_mode,decision_balance,service_class_mode,arrival_rank,mobility_rank,server_load_score,size_bits,cpu_norm_hint,size_norm_hint
4845,1,676659.0,676659.9497729159,2662,1592348043,3,394.3262941434833,713.8249961520398,41.85640102,12.49266778,6,55.0,94.0,0.4389808177947998,2.0,0.65095,0.9385077270937501,0.9497729159182775,0.4389808177947998,0.796174021974206,R8_12,j_28002,1,urgent_edge,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.9691938387677536,0.9703703703703703,0.6865000000000001,21807104.0,0.7521792514232386,0.9139281341455565
4846,1,676735.0,676735.4310998743,1088,1420713500,3,388.69888918310374,671.3018568245576,41.85528839,12.47714136,14,60.0,88.0,0.3978252410888672,57.0,0.62848,0.600115831875,0.43109987434059366,0.3978252410888672,0.7103567504882813,M1,j_57597,1,urgent_edge,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.9693938787757551,0.8444444444444444,0.698,8912896.0,0.7288935812229643,0.7092415845608687
4847,1,676796.0,676796.5782031639,1088,1440292804,3,594.112345676786,670.5912307458296,41.89590199,12.47688189,2,51.0,94.0,0.4015998840332031,84.0,0.634555,0.605622511125,0.5782031639572526,0.4015998840332031,0.7201464020490645,M1,j_109271,1,urgent_edge,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.9695939187837568,0.8345679012345679,0.6605,8912896.0,0.7316880988973865,0.7092415845608687
4848,1,676924.0,676924.206262548,395,365620594,2,566.5543827318943,663.2370573958275,41.89045333,12.47419667,12,42.0,94.0,0.1705248355865478,110.0,0.322045,0.1756371920625,0.2062625479582622,0.1705248355865478,0.18281029736638066,R9_8,j_38016,1,balanced_partial,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.9697939587917583,0.7555555555555555,0.602,3235840.0,0.4517700773852308,0.4774520543285887
4849,1,677391.0,677391.12,106,57737060,0,613.6450241400719,635.4702752326066,41.89976392,12.46405822,8,43.0,94.0,0.1865429878234863,3.0,0.255745,0.035776468125,0.12,0.1865429878234863,0.05773706006848811,M1,j_121379,1,local_sensing,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.96999399879976,0.8123456790123457,0.6084999999999999,868352.0,0.07493438318224609,0.1765209241245683
4850,1,677451.0,677451.3141533548,404,536760989,0,593.5437027858851,657.0029547569603,41.89578956,12.47192042,29,53.0,79.0,0.252640962600708,56.0,0.3123,0.22542930815624998,0.31415335487303997,0.252640962600708,0.2683804945707321,M2,j_161134,1,balanced_partial,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.9701940388077616,0.7728395061728395,0.621,3309568.0,0.530162475095665,0.4826059795138212
4851,1,677714.0,677714.1364664881,70,84986657,0,538.2709360524925,653.5038874873508,41.88486123,12.47064281,3,48.0,84.0,0.2703602313995361,10.0,0.26956,0.03680489728125,0.1364664881050623,0.2703602313995361,0.08498665729951857,R2_1,j_129656,1,local_sensing,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.9703940788157631,0.7753086419753087,0.606,573440.0,0.1538654352215392,0.081595430831111
4852,1,677912.0,677912.415851023,355,822193815,0,403.24609238196285,673.4704892210605,41.85816461,12.47793319,11,52.0,85.0,0.3226187229156494,4.0,0.52425,0.29667561046875,0.4158510230700781,0.3226187229156494,0.41109690767526624,task_LTg0MTUwNTA5Mjg4MDkwNjIzMA==,j_167728,10,balanced_partial,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.9705941188237648,0.8493827160493828,0.6355,2908160.0,0.6172252525445873,0.45302702948428425
4853,1,677965.0,677965.8218310192,2271,1547765053,3,388.69888918310374,671.3018568245576,41.85528839,12.47714136,17,54.0,94.0,0.4295260906219482,4.0,0.64137,0.85389964115625,0.8218310192283976,0.4295260906219482,0.7738825265496968,R6_5,j_99909,1,urgent_edge,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.9707941588317663,0.8444444444444444,0.68,18604032.0,0.746381297874956,0.8775867275824463
4854,1,677982.0,677986.8862698452,4039,7176224027,0,395.28605288202886,712.5465977205095,41.85659078,12.492201,8,85.0,87.0,1.0968420505523682,81.0,0.958585,2.7627814875937498,4.886269845156031,1.0968420505523682,3.588112013655543,task_ODE5ODc0ODE5NDk1NzIzNDY4MA==,j_96392,5,cloud_batch,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.970994198839768,0.9654320987654321,0.857,33087488.0,1.0,1.0
4855,1,678273.0,678273.3660977605,355,822193815,1,660.5585937025775,755.5737784536637,41.9090395,12.50791146,3,50.0,90.0,0.3226187229156494,4.0,0.52425,0.29667561046875,0.36609776050470133,0.3226187229156494,0.41109690767526624,MergeTask,j_86217,1,balanced_partial,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.9711942388477696,0.8222222222222222,0.64,2908160.0,0.6172252525445873,0.45302702948428425
4856,1,678294.0,678294.6240002603,2271,1497997931,3,60.965810056068555,50.97551895395365,41.7904902,12.25064239,17,51.0,86.0,0.4188358783721924,3.0,0.63063,0.8399026380937499,0.6240002602192557,0.4188358783721924,0.748998965844512,R5_4,j_17094,1,urgent_edge,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.9713942788557711,0.8567901234567902,0.6325,18604032.0,0.7397085191543757,0.8775867275824463
4857,1,678473.0,678473.8212536792,2271,1522461795,3,597.3811192599468,685.2627958979217,41.89654828,12.4822389,5,53.0,94.0,0.4287688732147217,2.0,0.62031,0.8467830998437499,0.8212536791896832,0.4287688732147217,0.7612308978945016,M1,j_82251,1,urgent_edge,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.9715943188637728,0.8864197530864197,0.6735,18604032.0,0.743015891929813,0.8775867275824463
4858,1,678634.0,678634.8655627304,2662,1611867338,3,945.1827960953319,614.5144607445288,41.96531436,12.45640665,27,48.0,97.0,0.444361925125122,2.0,0.65095,0.9439975288125,0.8655627303554614,0.444361925125122,0.8059336690753697,R3_2,j_95226,1,urgent_edge,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.9717943588717743,0.9234567901234568,0.6515000000000001,21807104.0,0.754666787826889,0.9139281341455565
4859,1,678666.0,678671.3382484538,4039,6776317842,0,395.28605288202886,712.5465977205095,41.85659078,12.492201,29,67.0,97.0,1.0456209182739258,35.0,0.94228,2.6503078730625,5.338248453776403,1.0456209182739258,3.3881589213523866,task_MzM4NzgwNDQ2NzYxMjYzMjQwNA==,j_22224,5,cloud_batch,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.9719943988797759,0.9654320987654321,0.775,33087488.0,1.0,1.0
4860,1,678668.0,678672.5474938671,4039,6752080564,0,603.5017054734876,648.942236080751,41.89775842,12.46897722,26,75.0,80.0,1.042733907699585,33.0,0.940885,2.643491138625,4.547493867102533,1.042733907699585,3.3760402823816538,task_Mjc5ODk1NjM2MjcyNzQ3NzA5Ng==,j_22224,5,cloud_batch,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.9721944388877776,0.9185185185185185,0.7675,33087488.0,1.0,1.0
4861,1,678669.0,678674.3415782994,4039,6778345841,0,600.788374052358,659.3413081158026,41.89722195,12.47277422,12,56.0,91.0,1.0473432540893557,32.0,0.939985,2.65087824778125,5.3415782993930065,1.0473432540893557,3.389172920950413,task_MzM4NzgwNDQ2NzYxNTYzMjQxMw==,j_22224,5,cloud_batch,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.9723944788957791,0.9950617283950617,0.6825,33087488.0,1.0,1.0
4862,1,678747.0,678747.3574667223,1088,882669453,3,594.112345676786,670.5912307458296,41.89590199,12.47688189,4,48.0,89.0,0.3056149482727051,178.0,0.35527,0.44879094365624994,0.35746672229025656,0.3056149482727051,0.44133472661376,R10_9,j_131664,1,urgent_edge,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.9725945189037808,0.837037037037037,0.6235,8912896.0,0.6317161340992564,0.7092415845608687
4863,1,678790.0,678790.4391369998,646,653527597,0,782.7055447332151,766.1816535574371,41.93318995,12.5117847,3,48.0,90.0,0.3030951023101806,34.0,0.32809,0.30287535665625,0.4391369997195473,0.3030951023101806,0.3267637988495826,J5_2_4,j_150912,1,balanced_partial,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.9727945589117823,0.8320987654320988,0.627,5292032.0,0.5703496084940984,0.5899858570091443
4864,1,678835.0,678835.12,70,40000000,0,616.834542772613,660.1191159793688,41.90039454,12.47305822,21,46.0,93.0,0.1154899597167968,33.0,0.29996500000000004,0.0241524,0.12,0.1154899597167968,0.03753282215595243,R7_1,j_66795,1,local_sensing,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.9729945989197839,0.7530864197530864,0.6245,573440.0,0.0,0.081595430831111
4865,1,678896.0,678899.9075174541,3597,5179693631,0,563.3148429467465,664.087086362783,41.88981282,12.47450704,5,56.0,92.0,0.9210150241851808,17.0,0.716815,2.11978787371875,3.907517454084821,0.9210150241851808,2.5898468157349828,J9_2_3_4_6_8,j_21992,1,cloud_batch,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.9731946389277856,0.945679012345679,0.6859999999999999,29466624.0,0.9930050084108987,0.9827922553294313
4866,1,678998.0,679004.1183988567,4039,7379146740,0,563.3148429467465,664.087086362783,41.88981282,12.47450704,15,54.0,94.0,1.1401748657226562,32.0,0.939985,2.819853500625,6.118398856678298,1.1401748657226562,3.689573370494842,task_LTIyMzMxODgyNjg5NzU1NzEwMjQ=,j_25656,5,cloud_batch,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.9733946789357871,0.9432098765432099,0.68,33087488.0,1.0,1.0
4867,1,678998.0,679003.4990531685,4039,9500000000,0,399.2912349408273,709.7535554126921,41.85738267,12.49118118,17,94.0,96.0,20.78938698768616,32.0,0.939985,3.32349952,5.4990531684504695,1.5,4.85395725,task_NDc2MjUxMTA0Nzc3MzAyMzA1MA==,j_25656,5,cloud_batch,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.9735947189437888,0.9629629629629629,0.9469999999999998,33087488.0,1.0,1.0
4868,1,678998.0,679002.2130951892,4039,6691425337,0,600.788374052358,659.3413081158026,41.89722195,12.47277422,24,73.0,95.0,1.0339128971099854,32.0,0.939985,2.6264318560312496,4.213095189219425,1.0339128971099854,3.3457126685303447,task_NDc2MjUxMTA0Nzc3NDAyMzA0NQ==,j_25656,5,cloud_batch,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.9737947589517904,1.0,0.807,33087488.0,1.0,1.0
4869,1,678998.0,679003.6651372077,4039,7287685094,0,589.1709234193625,673.9590840198612,41.89492499,12.47811159,27,59.0,91.0,1.1260428428649902,32.0,0.939985,2.7941299126875,5.665137207712734,1.1260428428649902,3.6438425472900864,task_NDc2MjUxMTA0Nzc3NTAyMzA0MQ==,j_25656,5,cloud_batch,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.9739947989597919,0.9777777777777777,0.7020000000000001,33087488.0,1.0,1.0
4870,1,679209.0,679209.3023440056,1088,502895884,3,593.5437027858851,657.0029547569603,41.89578956,12.47192042,4,45.0,91.0,0.1737658977508545,215.0,0.35763999999999996,0.341979627375,0.30234400558277047,0.1737658977508545,0.251447942340374,J11_5_6_7_10,j_133621,1,urgent_edge,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.9741948389677936,0.7728395061728395,0.611,8912896.0,0.5168567755519701,0.7092415845608687
4871,1,679211.0,679215.594860167,4039,7771355122,0,759.5633520342601,671.9853691784684,41.92861436,12.47739093,16,73.0,89.0,1.1965818405151367,42.0,0.945955,2.9301621080625,4.5948601669543665,1.1965818405151367,3.885677561141491,task_Njk5Mjc3NzQ5MjA4MDE5NTA1Ng==,j_118214,5,cloud_batch,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.9743948789757951,0.9827160493827161,0.7859999999999999,33087488.0,1.0,1.0
4872,1,679211.0,679215.4109005593,4039,6652534288,0,949.4816817267621,612.6169382086435,41.96616432,12.45571381,19,88.0,93.0,1.02431321144104,42.0,0.945955,2.6154937484999996,4.41090055932645,1.02431321144104,3.326267144054055,task_Njk5Mjc3NzQ5MjA4MTE5NTA1OA==,j_118214,5,cloud_batch,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.9745949189837968,0.928395061728395,0.8975,33087488.0,1.0,1.0
4873,1,679212.0,679217.1368370928,4039,6694158916,0,724.935766568408,693.0151575763878,41.92176792,12.48506951,2,65.0,88.0,1.031048059463501,41.0,0.945415,2.627200675125,5.136837092815499,1.031048059463501,3.3470794583836794,task_Njk5Mjc3NzQ5MjA4MDE5NTA2NA==,j_118214,5,cloud_batch,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.9747949589917984,0.9333333333333333,0.7304999999999999,33087488.0,1.0,1.0
4874,1,679213.0,679213.2474913882,395,596835546,3,616.834542772613,660.1191159793688,41.90039454,12.47305822,9,47.0,93.0,0.2788000106811523,98.0,0.320365,0.24066639731250003,0.2474913882427638,0.2788000106811523,0.29841777343273157,R17_1,j_62999,1,balanced_partial,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.9749949989997999,0.7506172839506173,0.6309999999999999,3235840.0,0.551822590722031,0.4774520543285887
4875,1,679281.0,679281.6200652558,1755,1465713845,3,410.89740679016586,674.6101694543871,41.8596774,12.47834932,5,46.0,95.0,0.4084033966064453,11.0,0.6355550000000001,0.73571361890625,0.6200652557511342,0.4084033966064453,0.7328569225192071,M4,j_131361,1,urgent_edge,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.9751950390078016,0.8518518518518519,0.6315000000000001,14376960.0,0.7352602469590788,0.8186216105391367
4876,1,679281.0,679281.6080871999,1755,1391850454,3,562.5744894257008,743.0059096965053,41.88966644,12.50332257,5,49.0,91.0,0.4030289649963379,2.0,0.5813900000000001,0.7149395401875001,0.6080871998377471,0.4030289649963379,0.695925227445364,M6,j_131361,1,urgent_edge,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.9753950790158031,0.9012345679012346,0.637,14376960.0,0.7247029769917599,0.8186216105391367
4877,1,679433.0,679433.8384140496,2271,1489414432,3,950.0,609.4222019594531,41.9662668,12.45454732,27,49.0,88.0,0.416435956954956,3.0,0.63063,0.837488529,0.8384140495363098,0.416435956954956,0.7447072163730859,R2_1,j_43096,1,urgent_edge,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.9755951190238048,0.9308641975308642,0.6265,18604032.0,0.7385352651963676,0.8775867275824463
4878,1,679487.0,679487.12,106,85439992,0,594.112345676786,670.5912307458296,41.89590199,12.47688189,8,41.0,94.0,0.2793080806732178,2.0,0.245425,0.043567917750000004,0.12,0.2793080806732178,0.08543999274283648,M3,j_150138,1,local_sensing,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.9757951590318064,0.8345679012345679,0.5954999999999999,868352.0,0.15495162174712565,0.1765209241245683
4879,1,679487.0,679487.4083766378,1755,898398854,3,782.7055447332151,766.1816535574371,41.93318995,12.5117847,24,55.0,84.0,0.3060710430145263,33.0,0.374105,0.5761562776875,0.4083766378532264,0.3060710430145263,0.44919942744821306,R2_1,j_150138,1,urgent_edge,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.9759951990398079,0.8296296296296296,0.6515000000000001,14376960.0,0.6353224564674274,0.8186216105391367
4880,1,679521.0,679521.3736544272,1031,650624879,3,403.24609238196285,673.4704892210605,41.85816461,12.47793319,11,52.0,90.0,0.3059561252593994,4.0,0.313265,0.37302216721875,0.3736544272674214,0.3059561252593994,0.3253124395239353,M1,j_9675,1,balanced_partial,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.9761952390478096,0.8493827160493828,0.653,8445952.0,0.5694407446257039,0.696931167262462
4881,1,679523.0,679523.12,106,40000000,0,782.7055447332151,766.1816535574371,41.93318995,12.5117847,24,47.0,88.0,0.1188771724700927,3.0,0.255745,0.03078792,0.12,0.1188771724700927,0.03679376280909775,M1,j_32961,1,local_sensing,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.9763952790558111,0.8271604938271605,0.6134999999999999,868352.0,0.0,0.1765209241245683
4882,1,679624.0,679624.12,49,40000000,0,616.834542772613,660.1191159793688,41.90039454,12.47305822,21,41.0,91.0,0.1078479290008544,7.0,0.11785000000000001,0.02028168,0.12,0.1078479290008544,0.02817500183165071,task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,j_124285,6,local_sensing,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.9765953190638128,0.7506172839506173,0.585,401408.0,0.0,0.0
4883,1,679704.0,679704.12,33,40000000,0,566.5543827318943,663.2370573958275,41.89045333,12.47419667,22,43.0,90.0,0.1089100837707519,383.0,0.15438000000000002,0.017332559999999997,0.12,0.1089100837707519,0.02984495698595046,task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,j_99462,6,local_sensing,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.9767953590718144,0.7555555555555555,0.5944999999999999,270336.0,0.0,0.0
4884,1,679758.0,679758.701693926,2662,1491470748,3,616.4154069870726,659.2430140164261,41.90031167,12.47273833,19,56.0,90.0,0.4151840209960937,1.0,0.636925,0.910135987875,0.7016939259706514,0.4151840209960937,0.7457353742122649,R3_2,j_144607,1,urgent_edge,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.9769953990798159,0.9604938271604938,0.6789999999999999,21807104.0,0.7388169518831972,0.9139281341455565
4885,1,679774.0,679774.1646076958,106,98972545,0,615.1696324566383,616.9302388509155,41.90006536,12.45728872,2,40.0,95.0,0.305544376373291,10.0,0.29691999999999996,0.04737394828125,0.16460769575439535,0.305544376373291,0.09897254548358916,R10_9,j_163649,1,local_sensing,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.9771954390878176,0.8049382716049382,0.5925,868352.0,0.1849703511854817,0.1765209241245683
4886,1,680354.0,680354.6788738536,1755,1395238633,3,288.9409306440713,657.6392782746389,41.83556461,12.47215276,19,53.0,86.0,0.4040100574493408,2.0,0.5813900000000001,0.71589246553125,0.6788738536311462,0.4040100574493408,0.6976193165749311,M2,j_170160,1,urgent_edge,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.9773954790958191,0.8765432098765432,0.6455,14376960.0,0.7251993833727349,0.8186216105391367
4887,1,680635.0,680635.12,70,40000000,0,388.69888918310374,671.3018568245576,41.85528839,12.47714136,13,45.0,96.0,0.1132631301879882,3.0,0.228385,0.0241524,0.12,0.1132631301879882,0.0339715486371517,M3_2,j_123329,1,local_sensing,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.9775955191038208,0.8444444444444444,0.6285,573440.0,0.0,0.081595430831111
4888,1,680812.0,680812.5803713175,1755,1455479571,3,603.6274411513807,649.9117297625246,41.89778328,12.46933121,22,49.0,93.0,0.4072880744934082,9.0,0.6294350000000001,0.7328352293437499,0.5803713174899975,0.4072880744934082,0.7277397859543563,M13_8_10_12,j_28633,1,urgent_edge,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.9777955591118224,0.8641975308641975,0.644,14376960.0,0.7338296406046162,0.8186216105391367
4889,1,680954.0,680954.7198893896,2271,1238997212,3,616.4154069870726,659.2430140164261,41.90031167,12.47273833,6,45.0,94.0,0.4018070697784424,98.0,0.43342499999999995,0.767058685875,0.7198893895331607,0.4018070697784424,0.6194986063018441,M2,j_103208,1,urgent_edge,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.9779955991198239,0.9530864197530864,0.6214999999999999,18604032.0,0.7009515344935824,0.8775867275824463
4890,1,681038.0,681038.12,49,40000000,0,634.2066007915096,691.3231515971252,41.90382928,12.48445171,19,45.0,87.0,0.1145763397216796,17.0,0.14350000000000002,0.02028168,0.12,0.1145763397216796,0.03096139140129087,task_MTM0ODUxMTY0NjQzMTI1NTc1MQ==,j_82501,6,local_sensing,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.9781956391278256,0.7950617283950617,0.597,401408.0,0.0,0.0
4891,1,681131.0,681131.12,33,40000000,0,603.902633357161,650.183989902375,41.89783769,12.46943062,11,43.0,91.0,0.1056671142578125,35.0,0.1185,0.017332559999999997,0.12,0.1056671142578125,0.027629308700561524,task_LTE4NjUxMjg5NDY5MDI4NjAzNzU=,j_11422,6,local_sensing,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.9783956791358271,0.7135802469135802,0.598,270336.0,0.0,0.0
4892,1,681285.0,681285.6584931544,2271,1641540293,3,284.02869160715125,656.3010927104982,41.83459338,12.47166415,8,54.0,91.0,0.4324750900268554,74.0,0.718275,0.88027392740625,0.658493154477036,0.4324750900268554,0.820770146638155,R5_4,j_101671,1,urgent_edge,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.9785957191438288,0.8740740740740741,0.6695,18604032.0,0.7583911851482628,0.8775867275824463
4893,1,681648.0,681648.12,70,40000000,0,571.8650207772345,664.4740457749068,41.89150333,12.47464833,18,43.0,93.0,0.1102221012115478,1.0,0.20404,0.0241524,0.12,0.1102221012115478,0.03212026340246199,M1,j_9351,1,local_sensing,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.9787957591518304,0.7604938271604939,0.605,573440.0,0.0,0.081595430831111
4894,1,681768.0,681768.5113999939,1755,1372718569,3,594.112345676786,670.5912307458296,41.89590199,12.47688189,18,51.0,97.0,0.397489070892334,2.0,0.5813900000000001,0.70955869753125,0.5113999939044568,0.397489070892334,0.6863592845499515,M5,j_54223,1,urgent_edge,alibaba_batch_task.start_time,glasgow_mec.mobility,uci_execution_times,alibaba_machine_usage,alibaba_batch_task,True,True,True,True,correlation_aware,edge_balanced,mec_mixed,0.9789957991598319,0.8419753086419753,0.6709999999999999,14376960.0,0.7218770632365548,0.8186216105391367
